SubID,StudyTrial,TestTrial,Run,Valence,SoundID,ObjID,SceneID,ColStudy,SceStudy,Ques1,Ques2,ColTest,SceneTest,ColReinstatement,SceneReinstatement,EmotionResponse,EmotionRT,EmotionCorrect,EmotionConfidence,ColResp,ColRT,SceneResp,SceneRT,ColError,SceError,ColAbsError,SceAbsError,onsetEncoding,onsetRemember,onsetEmotion,onsetColor,onsetScene,EmotionMemory,ColorCorrect,SceneCorrect,ColorQuality,SceneQuality,MemoryQuantity,MemoryQuality
6,88,79,4,Negative,3,64,3,9,297,1,2,36,6,27,69,2,0.496113471,1,0,120,4.772915567,9,3.660085436,111,72,111,72,112.0297194,317.523144,321.5230211,324.5229178,331.5226978,0.5,0,0,0,0,1,0.5
6,77,80,4,Neutral,9,49,1,318,285,2,1,99,357,141,72,4,0.379149754,1,1,276,3.496469342,285,2.576412827,-42,0,42,0,35.03220262,339.022515,343.0223306,353.0220042,346.0222249,1,1,1,0.176470588,1,3,2.176470588
6,81,81,4,Neutral,9,127,5,222,57,2,1,159,105,63,48,4,0.360923993,1,1,216,1.445960549,72,2.260738598,-6,15,6,15,63.0312996,360.5217718,364.5216514,374.521327,367.5215491,1,1,1,0.882352941,0.545454545,3,2.427807487
6,85,82,4,Negative,6,83,1,30,198,1,2,180,153,150,45,1,1.196781962,1,1,54,3.450158123,201,3.521268121,24,3,24,3,91.03038631,382.0210885,386.0209581,389.0208565,396.0206388,1,1,1,0.529411765,0.909090909,3,2.438502674
6,92,83,4,Neutral,11,81,2,192,18,1,2,57,285,135,93,3,0.315529143,1,0,294,3.781507814,3,4.901627839,102,-15,102,15,140.0288393,403.520452,407.5203206,410.5202269,417.5199569,0.5,0,1,0,0.545454545,2,1.045454545
6,73,84,4,Negative,1,6,6,99,327,1,2,207,216,108,111,1,0.781916382,1,1,279,2.457967452,324,2.27008365,180,-3,180,3,7.033067662,425.0197098,429.0195942,432.0194857,439.0192633,1,0,1,0,0.909090909,2,1.909090909
6,94,85,4,Negative,3,37,2,66,222,1,2,312,195,114,27,2,0.793827817,1,0,57,2.855338519,168,3.446458085,-9,-54,9,54,154.0283678,446.519022,450.5189057,453.5187952,460.518571,0.5,1,0,0.823529412,0,2,1.323529412
6,90,86,4,Negative,5,97,6,30,282,2,1,168,141,138,141,1,0.293899676,1,1,21,2.010909519,213,4.010750745,-9,-69,9,69,126.0292739,468.0183329,472.0182234,482.0178925,475.0181187,1,1,0,0.823529412,0,2,1.823529412
6,76,87,4,Neutral,12,90,5,21,294,1,2,267,78,114,144,4,0.410636182,1,1,354,3.303153707,288,4.400327881,-27,-6,27,6,28.03240485,489.5176478,493.5175301,496.5174316,503.5172071,1,1,1,0.470588235,0.818181818,3,2.288770053
6,74,88,4,Neutral,10,18,3,315,342,2,1,93,15,138,33,4,1.495746992,1,1,309,1.900676567,3,3.643571281,-6,21,6,21,14.03283908,511.0170199,515.0168673,525.0165224,518.0167427,1,1,1,0.882352941,0.363636364,3,2.245989305
6,78,89,4,Neutral,8,92,6,312,39,2,1,54,261,102,138,4,0.36269377,1,1,303,2.34427228,360,3.527957139,-9,-39,9,39,42.03195693,532.5162787,536.5328298,546.5158825,539.5160567,1,1,0,0.823529412,0,2,1.823529412
6,87,90,4,Neutral,7,7,6,183,219,1,2,147,51,36,168,3,0.671347405,1,0,117,3.004350531,204,3.324529958,-66,-15,66,15,105.0299469,554.0155906,558.0321438,561.0153832,568.015143,0.5,0,1,0,0.545454545,2,1.045454545
6,82,91,4,Neutral,7,53,4,195,99,1,2,144,84,51,15,2,0.515911568,0,0,219,3.416678129,117,1.432920591,24,18,24,18,70.03105664,575.5149158,579.5314601,582.5147372,589.5144662,0,1,1,0.529411765,0.454545455,2,0.983957219
6,80,92,4,Negative,6,128,5,105,198,1,2,3,186,102,12,3,0.336031114,0,0,357,2.661152025,330,2.285280054,-108,132,108,132,56.0315138,597.0142171,601.0307617,604.013994,611.0137743,0,0,0,0,0,0,0
6,96,93,4,Negative,2,19,3,237,114,2,1,72,168,165,54,2,0.348116036,1,0,273,2.498708939,102,2.72957177,36,-12,36,12,168.0279346,618.5135765,622.5300985,632.5130844,625.5133117,0.5,1,1,0.294117647,0.636363636,3,1.430481283
6,91,94,4,Negative,5,79,2,321,69,2,1,147,141,174,72,-1,-1,0,-1,267,2.486081312,69,5.630947077,-54,0,54,0,133.0290453,640.0128463,644.0293994,654.0124001,647.0126211,0,0,1,0,1,1,1
6,83,95,4,Neutral,10,91,2,135,315,2,1,111,75,24,120,-1,-1,0,-1,114,4.274450606,18,3.659366165,-21,63,21,63,77.03083457,661.5121602,665.5287188,675.5117208,668.5119385,0,1,0,0.588235294,0,1,0.588235294
6,89,96,4,Neutral,11,96,3,120,207,1,2,123,282,3,75,-1,-1,0,-1,123,1.33575155,18,1.454928172,3,171,3,171,119.0294946,683.0114772,687.0280687,690.0112685,697.0110317,0,1,0,0.941176471,0,1,0.941176471
6,114,97,5,Negative,2,70,1,249,93,1,2,81,324,168,129,2,0.244799387,1,0,264,1.872505562,78,2.049624932,15,-15,15,15,126.0294782,188.5108049,192.5105171,195.5105791,202.5103662,0.5,1,1,0.705882353,0.545454545,3,1.751336898
6,111,98,5,Negative,2,55,5,201,165,1,2,57,216,144,51,2,0.504389882,1,0,264,3.812883717,168,1.77303978,63,3,63,3,105.0301486,210.0101161,214.0266898,217.0099002,224.0096706,0.5,0,1,0,0.909090909,2,1.409090909
6,100,99,5,Negative,1,23,3,96,138,2,1,222,132,126,6,1,0.327389592,1,1,288,3.608751978,129,1.688636265,-168,-9,168,9,28.03261437,231.50943,235.5260328,245.5256492,238.5258812,1,0,1,0,0.727272727,2,1.727272727
6,112,100,5,Negative,4,130,6,234,288,1,2,195,108,39,180,4,0.497097251,0,1,312,2.213067196,357,3.077238518,78,69,78,69,112.0299286,253.0087446,257.0252947,260.0251862,267.0249542,0,0,0,0,0,0,0
6,99,101,5,Negative,6,88,6,288,51,2,1,18,84,90,33,2,0.453094749,1,0,66,2.322606883,18,3.146435706,138,-33,138,33,21.03282652,274.5080657,278.5246001,288.5242753,281.5244954,0.5,0,0,0,0,1,0.5
6,110,102,5,Neutral,8,22,1,84,231,1,2,246,93,162,138,2,0.457121915,0,0,36,2.361900245,228,1.326982051,-48,-3,48,3,98.03040009,296.0073639,300.0239123,303.0238107,310.023592,0,1,1,0.058823529,0.909090909,2,0.967914439
6,109,103,5,Negative,4,102,4,60,318,1,2,90,30,30,72,3,0.797330073,0,0,45,3.266246054,93,4.370414474,-15,135,15,135,91.03059582,317.5233538,321.5232375,324.52314,331.5228974,0,1,0,0.705882353,0,1,0.705882353
6,102,104,5,Negative,3,20,1,156,138,2,1,342,342,174,156,1,0.48275973,1,1,126,2.646760439,210,5.04663253,-30,72,30,72,42.03216166,339.0227009,343.0225439,353.0222123,346.0224447,1,1,0,0.411764706,0,2,1.411764706
6,98,105,5,Neutral,10,11,6,357,234,1,2,6,147,9,87,4,0.718439831,1,1,3,1.859097756,243,1.539181126,6,9,6,9,14.03305407,360.5219731,364.5218516,367.5217521,374.5215362,1,1,1,0.882352941,0.727272727,3,2.609625668
6,115,106,5,Neutral,7,76,1,306,357,2,1,123,3,177,6,1,0.347620553,0,1,279,3.647586471,6,3.663437131,-27,9,27,9,133.0292712,382.0212983,386.0211707,396.0208473,389.0210626,0,1,1,0.470588235,0.727272727,2,1.197860963
6,101,107,5,Neutral,12,82,2,18,120,2,1,93,120,75,0,4,0.318102369,1,1,66,2.036004971,201,3.74773936,48,81,48,81,35.03237997,403.5206092,407.5205353,417.5201609,410.5204723,1,1,0,0.058823529,0,2,1.058823529
6,106,108,5,Negative,1,34,2,309,42,2,1,57,351,108,51,2,0.523214123,1,0,360,4.04138753,273,4.014237261,51,-129,51,129,70.03126616,425.0199121,429.0197975,439.0194752,432.0196904,0.5,0,0,0,0,1,0.5
6,116,109,5,Neutral,10,51,2,81,318,1,2,351,123,90,165,3,0.320824787,1,0,327,2.380691636,318,2.996807078,-114,0,114,0,140.0290416,446.5192377,450.5191162,453.5190129,460.5187966,0.5,0,1,0,1,2,1.5
6,119,110,5,Neutral,11,123,6,153,111,2,1,45,300,108,171,3,0.276959843,1,0,159,2.657171053,87,3.009039482,6,-24,6,24,161.0283648,468.0185458,472.0184305,482.018103,475.0183299,0.5,1,1,0.882352941,0.272727273,3,1.655080214
6,103,111,5,Negative,6,65,4,12,216,2,1,267,309,105,93,1,0.441329085,1,1,357,2.485605334,222,2.261450341,-15,6,15,6,49.0319365,489.5178635,493.5177471,503.517418,496.5176428,1,1,1,0.705882353,0.818181818,3,2.524064171
6,113,112,5,Negative,5,104,2,156,189,1,2,222,237,66,48,1,0.389017664,1,1,129,3.1298603,117,3.585993645,-27,-72,27,72,119.0297065,511.0171771,515.0170549,518.0169553,525.0167305,1,1,0,0.470588235,0,2,1.470588235
6,104,113,5,Neutral,7,60,5,300,282,2,1,315,234,15,48,2,0.521334163,0,0,306,3.599365522,354,2.383280945,6,72,6,72,56.03171545,532.516492,536.5330376,546.5160465,539.5162651,0,1,0,0.882352941,0,1,0.882352941
6,118,114,5,Neutral,12,28,3,252,15,2,1,357,81,105,66,4,0.42950696,1,1,255,2.37081962,6,1.523665122,3,-9,3,9,154.0285886,554.0158025,558.0323505,568.0153553,561.0155821,1,1,1,0.941176471,0.727272727,3,2.668449198
6,107,115,5,Negative,3,103,5,30,231,2,1,297,111,93,120,1,0.457354259,1,1,360,2.911203181,270,3.152070454,-30,39,30,39,77.0310499,575.5151178,579.5317223,589.5146771,582.5149002,1,1,0,0.411764706,0,2,1.411764706
6,108,116,5,Neutral,8,142,4,252,39,1,2,21,48,129,9,4,0.318609486,1,1,324,1.148490865,24,0.97161034,72,-15,72,15,84.03082406,597.0144348,601.0309886,604.0142114,611.0139824,1,0,1,0,0.545454545,2,1.545454545
6,97,117,5,Neutral,9,30,3,336,75,1,2,150,141,174,66,4,0.611001156,1,1,33,3.86383735,75,1.033041655,57,0,57,0,7.033271361,618.5137556,622.5302933,625.5135249,632.5133001,1,0,1,0,1,2,2
6,105,118,5,Negative,5,35,3,204,228,1,2,111,102,93,126,1,0.503583696,1,1,222,1.604285789,261,2.261383615,18,33,18,33,63.03151356,640.0130743,644.0296107,647.0128392,654.0126199,1,1,0,0.647058824,0,2,1.647058824
6,120,119,5,Neutral,11,74,4,105,114,2,1,15,96,90,18,3,0.419865234,1,0,57,2.288826109,291,4.376670629,-48,177,48,177,168.02814,661.5123721,665.5289273,675.5119324,668.5121545,0.5,1,0,0.058823529,0,2,0.558823529
6,117,120,5,Neutral,9,106,5,132,39,1,2,345,315,147,84,4,0.488108412,1,1,15,2.933071152,39,1.597258693,-117,0,117,0,147.0288076,683.0117729,687.0282447,690.0114684,697.0112371,1,0,1,0,1,2,2
6,131,121,6,Neutral,9,50,2,39,36,2,1,84,33,45,3,3,0.385088329,1,0,264,2.698080209,213,2.321856815,-135,177,135,177,77.03084141,188.5106002,192.5103056,202.5101601,195.5104086,0.5,0,0,0,0,1,0.5
6,143,122,6,Neutral,8,13,5,177,156,2,1,252,6,75,150,3,0.31970516,1,0,258,2.532441806,264,2.78930722,81,108,81,108,161.0281573,210.0099127,214.0264625,224.009473,217.0096948,0.5,0,0,0,0,1,0.5
6,142,123,6,Negative,3,131,3,222,150,1,2,84,195,138,45,1,0.30028894,1,1,249,3.561017273,153,3.673145241,27,3,27,3,154.028389,231.5092273,235.5257791,238.5256703,245.5254585,1,1,1,0.470588235,0.909090909,3,2.379679144
6,140,124,6,Negative,6,33,1,210,114,1,2,54,159,156,45,3,0.937213292,0,0,252,2.093407409,105,1.277576801,42,-9,42,9,140.0288342,253.0085402,257.0250955,260.0250482,267.0247649,0,1,1,0.176470588,0.727272727,2,0.903743316
6,130,125,6,Neutral,7,9,5,93,285,1,2,138,357,45,72,1,0.405320349,0,1,48,2.841815739,312,1.881945742,-45,27,45,27,70.0310628,274.5078521,278.5244066,281.5243023,288.5240754,0,1,1,0.117647059,0.181818182,2,0.299465241
6,132,126,6,Negative,4,140,5,9,213,2,1,222,144,147,69,1,0.345303281,1,1,348,1.766346998,222,1.822218162,-21,9,21,9,84.0306207,296.0238968,300.0237195,310.0233897,303.023607,1,1,1,0.588235294,0.727272727,3,2.315508021
6,138,127,6,Negative,6,57,5,303,360,1,2,39,72,96,72,1,0.910211189,1,1,324,2.555655245,330,2.786730231,21,-30,21,30,126.0292995,317.5231597,321.523029,324.5229366,331.5227115,1,1,1,0.588235294,0.090909091,3,1.679144385
6,137,128,6,Neutral,11,124,3,267,96,1,2,180,201,87,105,4,0.370613968,1,1,282,2.319010868,102,2.455141353,15,6,15,6,119.0294946,339.0224682,343.0223457,346.022241,353.0220137,1,1,1,0.705882353,0.818181818,3,2.524064171
6,123,129,6,Neutral,8,32,3,315,357,2,1,216,357,99,0,1,0.423029412,0,1,285,1.611563022,48,4.14742017,-30,51,30,51,21.03262659,360.5217848,364.5217082,374.5213427,367.5215514,0,1,0,0.411764706,0,1,0.411764706
6,144,130,6,Neutral,12,109,2,186,234,1,2,315,150,129,84,4,0.275304698,1,1,300,3.23179323,120,4.247904634,114,-114,114,114,168.0279421,382.0210864,386.0209718,389.0208698,396.0206488,1,0,0,0,0,1,1
6,127,131,6,Neutral,12,14,1,357,180,1,2,246,291,111,111,3,0.919273255,1,0,345,3.220270175,330,3.030328818,-12,150,12,150,49.03173246,403.5204079,407.5202878,410.5201878,417.5199665,0.5,1,0,0.764705882,0,2,1.264705882
6,126,132,6,Neutral,7,129,6,192,312,1,2,255,102,63,150,1,0.46825009,0,1,279,1.457570177,243,3.785729684,87,-69,87,69,42.03195317,425.019717,429.0196048,432.0195572,439.0192684,0,0,0,0,0,0,0
6,141,133,6,Neutral,11,63,4,150,291,1,2,249,102,99,171,2,0.568547722,0,0,120,3.35700393,294,2.125134393,-30,3,30,3,147.0286008,446.519033,450.5189228,453.5188102,460.518584,0,1,1,0.411764706,0.909090909,2,1.320855615
6,125,134,6,Neutral,10,40,1,273,291,2,1,234,261,39,30,4,0.325222197,1,1,279,1.258592076,279,3.58540543,6,-12,6,12,35.0321814,468.0183941,472.0182299,482.0179014,475.0181269,1,1,1,0.882352941,0.636363636,3,2.518716578
6,121,135,6,Negative,1,44,4,69,57,1,2,360,120,69,63,1,0.305866886,1,1,33,3.543807799,165,3.085959084,-36,108,36,108,7.033070399,489.5176598,493.5175445,496.5174743,503.5172177,1,1,0,0.294117647,0,2,1.294117647
6,128,136,6,Negative,5,98,4,258,354,2,1,228,324,30,30,1,0.437682769,1,1,228,0.970371633,9,1.883267942,-30,15,30,15,56.03154118,511.0169806,515.0168598,525.0165272,518.0167513,1,1,1,0.411764706,0.545454545,3,1.957219251
6,134,137,6,Negative,5,132,3,90,291,2,1,252,186,162,105,2,0.465100626,1,0,270,2.710768744,261,3.695634618,-180,-30,180,30,98.03016491,532.5163242,536.5495541,546.5158438,539.5160683,0.5,0,1,0,0.090909091,2,0.590909091
6,124,138,6,Negative,2,108,2,285,297,2,1,144,102,141,165,1,0.389650021,1,1,165,2.494194502,66,4.403028741,-120,129,120,129,28.03241306,554.0156053,558.0321588,568.0151605,561.0153788,1,0,0,0,0,1,1
6,135,139,6,Negative,2,59,1,120,36,2,1,216,111,96,75,1,0.346930709,1,1,111,2.135590175,15,3.183413507,-9,-21,9,21,105.0299473,575.514923,579.5314751,589.514471,582.5146968,1,1,1,0.823529412,0.363636364,3,2.187165775
6,129,140,6,Negative,1,62,6,303,225,1,2,345,273,42,48,1,0.422422377,1,1,63,2.771796283,81,3.259958418,120,-144,120,144,63.03129001,597.0142297,601.0307853,604.0140648,611.0137887,1,0,0,0,0,1,1
6,136,141,6,Negative,4,100,6,21,45,2,1,279,66,102,21,-1,-1,0,-1,33,2.898427389,42,1.840271804,12,-3,12,3,112.0297249,618.5135443,622.5301002,632.5131009,625.5133325,0,1,1,0.764705882,0.909090909,2,1.673796791
6,122,142,6,Negative,3,118,2,336,342,1,2,183,162,153,180,3,0.279481741,0,0,153,2.172669263,231,2.892778611,177,-111,177,111,14.03284764,640.0129476,644.029409,647.0126365,654.0124172,0,0,0,0,0,0,0
6,133,143,6,Neutral,10,25,4,315,150,2,1,297,192,18,42,4,0.291608409,1,1,297,0.409190796,174,1.93008183,-18,24,18,24,91.03041916,661.5121763,665.5287243,675.5117335,668.5119587,1,1,1,0.647058824,0.272727273,3,1.919786096
6,139,144,6,Neutral,9,119,6,84,108,2,1,288,144,156,36,3,0.208542836,1,0,33,2.981579536,282,4.0134256,-51,174,51,174,133.0290473,683.0114888,687.0280427,697.011043,690.0112767,0.5,0,0,0,0,1,0.5
7,3,1,1,Neutral,7,79,5,318,351,1,2,30,72,72,81,3,1.182461069,1,0,282,4.382635893,186,4.693735194,-36,-165,36,165,21.01614402,188.5119581,192.761728,195.5117767,202.511609,0.5,1,0,0.294117647,0,2,0.794117647
7,1,2,1,Neutral,9,10,4,144,183,2,1,300,165,156,18,4,1.401546151,1,1,267,5.570040893,267,-1,123,84,123,84,7.033161989,210.0114232,214.4946414,224.0110684,217.011248,1,0,0,0,0,1,1
7,16,3,1,Negative,5,13,2,102,150,2,1,126,306,24,156,-1,-1,0,-1,138,2.109424861,306,2.769316347,36,156,36,156,112.0138637,231.5109496,235.8941182,245.5105421,238.5107145,0,1,0,0.294117647,0,1,0.294117647
7,15,4,1,Neutral,10,58,1,249,57,1,2,315,318,66,99,1,0.708679168,0,1,264,4.282696528,48,2.626828472,15,-9,15,9,105.0141022,253.0103491,257.4102438,260.0101766,267.0100203,0,1,1,0.705882353,0.727272727,2,1.43315508
7,13,5,1,Negative,2,4,1,132,102,1,2,21,126,111,24,2,0.268497495,1,0,39,4.535055049,147,3.77423528,-93,45,93,45,91.0143886,274.509819,279.2263811,281.5096442,288.5094813,0.5,0,0,0,0,1,0.5
7,17,6,1,Neutral,8,128,6,24,3,1,2,93,123,69,120,3,1.115622203,1,0,45,3.099500765,351,4.69057647,21,-12,21,12,119.0136864,296.0092873,300.8593004,303.0091148,310.0089485,0.5,1,1,0.588235294,0.636363636,3,1.72459893
7,18,7,1,Negative,1,14,6,135,222,2,1,318,69,177,153,1,0.374352239,1,1,243,1.821998029,231,5.743843291,108,9,108,9,126.0135147,317.5087545,322.0253198,331.5084657,324.5085961,1,0,1,0,0.727272727,2,1.727272727
7,20,8,1,Negative,3,95,4,15,120,1,2,309,207,66,87,3,0.259186939,0,0,123,4.492264955,183,3.860410188,108,63,108,63,140.0131667,339.0082258,343.0914593,346.0080564,353.0078771,0,0,0,0,0,0,0
7,22,9,1,Neutral,10,59,2,225,321,1,2,198,306,27,15,4,1.020500142,1,1,222,2.064688068,321,1.783830534,-3,0,3,0,154.0128173,360.5076927,364.8909212,367.5075233,374.5073461,1,1,1,0.941176471,1,3,2.941176471
7,2,10,1,Negative,2,26,5,105,111,1,2,306,111,159,0,4,0.203143958,0,1,255,4.412055387,111,0.796213926,150,0,150,0,14.01631409,382.0071606,386.3070714,389.0069919,396.0068215,0,0,1,0,1,1,1
7,10,11,1,Neutral,11,126,6,201,168,2,1,225,138,24,30,2,0.497215711,0,0,213,2.520606904,96,-1,12,-72,12,72,70.01492173,403.5066518,407.7731997,417.506286,410.5064571,0,1,0,0.764705882,0,1,0.764705882
7,23,12,1,Neutral,12,137,3,333,87,2,1,135,309,162,138,3,0.582383564,1,0,51,5.06195605,237,4.484814868,78,150,78,150,161.0126431,425.006105,429.6559909,439.0057593,432.0059277,0.5,0,0,0,0,1,0.5
7,5,13,1,Neutral,8,22,3,33,294,1,2,33,192,0,102,2,0.779500163,0,0,33,1.553257324,309,5.689381554,0,15,0,15,35.01579841,446.5055698,450.738809,453.5054024,460.5052238,0,1,1,1,0.545454545,2,1.545454545
7,9,14,1,Neutral,12,92,5,231,258,2,1,297,51,66,153,4,1.100339465,1,1,255,3.75076162,264,5.526607488,24,6,24,6,63.01509659,468.005075,472.5215985,482.0046999,475.0048697,1,1,1,0.529411765,0.818181818,3,2.347593583
7,4,15,1,Neutral,11,130,1,87,9,2,1,336,75,111,66,1,0.298314952,0,1,327,5.194169087,63,3.819033667,-120,54,120,54,28.01597156,489.5045134,493.9710743,503.5041654,496.5043427,0,0,0,0,0,0,0
7,7,16,1,Neutral,9,127,2,294,231,2,1,327,234,33,3,1,0.287805032,0,1,300,4.086905902,135,-1,6,-96,6,96,49.01543946,511.003982,515.0538875,525.0203043,518.0204768,0,1,0,0.882352941,0,1,0.882352941
7,12,17,1,Negative,1,3,4,96,48,2,1,213,9,117,39,2,0.444097057,1,0,21,4.978281157,360,3.122175077,-75,-48,75,48,84.01456312,532.5034564,537.5533811,546.519777,539.5199491,0.5,0,0,0,0,1,0.5
7,19,18,1,Negative,5,52,3,276,222,2,1,162,60,114,162,1,0.353641052,1,1,156,-1,186,5.486503217,-120,-36,120,36,133.0133432,554.0029223,558.0194981,568.0193123,561.019427,1,0,0,0,0,1,1
7,6,19,1,Negative,3,96,6,267,276,1,2,60,342,153,66,4,0.654939445,0,1,279,3.50792889,300,2.915069024,12,24,12,24,42.01561021,575.5190618,579.9022893,582.5188897,589.5187159,0,1,1,0.764705882,0.272727273,2,1.037433155
7,21,20,1,Negative,6,56,5,30,195,2,1,225,57,165,138,3,1.066432535,0,0,48,3.127467335,360,5.591247908,18,165,18,165,147.0129962,597.0185339,601.3184293,611.0181927,604.0184257,0,1,0,0.647058824,0,1,0.647058824
7,14,21,1,Neutral,7,82,4,273,267,1,2,222,9,51,102,3,0.697498905,1,0,249,2.46871054,162,3.19083003,-24,-105,24,105,98.01421033,618.5180035,622.6512383,625.5178327,632.5176599,0.5,1,0,0.529411765,0,2,1.029411765
7,24,22,1,Negative,6,120,1,321,150,2,1,51,114,90,36,1,0.312648807,1,1,183,5.993214865,318,-1,-138,168,138,168,168.012472,640.0175508,644.3007071,654.0171374,647.0173064,1,0,0,0,0,1,1
7,11,23,1,Negative,4,144,3,231,141,1,2,234,60,3,81,2,0.399512536,1,0,270,3.501496466,138,5.524599879,39,-3,39,3,77.01473661,661.5169458,666.1335044,668.5167771,675.5166097,0.5,1,1,0.235294118,0.909090909,3,1.644385027
7,8,24,1,Negative,4,101,2,27,105,1,2,165,285,138,180,1,0.34804767,1,1,282,5.248864538,222,-1,-105,117,105,117,56.01526015,683.0164226,687.4163148,690.0162563,697.016078,1,0,0,0,0,1,1
7,37,25,2,Neutral,8,110,1,264,201,2,1,342,225,78,24,1,0.489320946,0,1,219,2.99013587,63,5.078033346,-45,-138,45,138,91.01455827,188.5121489,192.5119393,202.5118105,195.5119792,0,1,0,0.117647059,0,1,0.117647059
7,46,26,2,Negative,6,53,2,255,168,1,2,114,102,141,66,1,0.497872025,1,1,237,3.106463921,159,2.988543676,-18,-9,18,9,154.0130003,210.0116247,214.1281984,217.0114529,224.0112822,1,1,1,0.647058824,0.727272727,3,2.374331551
7,30,27,2,Negative,3,86,2,201,93,2,1,225,294,24,159,1,0.312457524,1,1,225,2.742961476,321,4.266145646,24,-132,24,132,42.01576071,231.5111477,236.144312,245.5107511,238.5109229,1,1,0,0.529411765,0,2,1.529411765
7,48,28,2,Negative,5,134,6,249,201,1,2,258,216,9,15,1,0.313588451,1,1,228,2.371218494,207,4.46731784,-21,6,21,6,168.0126626,253.0105656,257.3271338,260.0103973,267.0102306,1,1,1,0.588235294,0.818181818,3,2.406417112
7,36,29,2,Neutral,11,103,1,24,294,1,2,192,354,168,60,4,0.373014632,1,1,42,3.207605729,294,1.071730268,18,0,18,0,84.01472765,274.5100414,278.8765999,281.5098679,288.5096924,1,1,1,0.647058824,1,3,2.647058824
7,33,30,2,Negative,3,41,3,249,27,2,1,90,357,159,30,1,0.314624592,1,1,129,5.932112655,3,4.259965413,-120,-24,120,24,63.01529739,296.0095138,300.9260585,310.009164,303.0093478,1,0,1,0,0.272727273,2,1.272727273
7,39,31,2,Neutral,9,142,4,261,240,1,2,180,150,81,90,4,0.443483858,1,1,210,4.352352377,198,1.776532721,-51,-42,51,42,105.0142044,317.5089837,321.9088818,324.5088116,331.5086398,1,0,0,0,0,1,1
7,41,32,2,Neutral,7,106,2,357,219,2,1,192,246,165,27,1,0.356110271,0,1,33,2.212921598,219,4.340775862,36,0,36,0,119.0138698,339.0084537,343.3083563,353.0081118,346.0082853,0,1,1,0.294117647,1,2,1.294117647
7,29,33,2,Negative,4,121,1,207,108,2,1,192,327,15,141,1,0.314540072,1,1,192,0.689324409,135,4.681129382,-15,27,15,27,35.01592907,360.5079363,364.9578227,374.5075811,367.5077987,1,1,1,0.705882353,0.181818182,3,1.887700535
7,47,34,2,Neutral,10,11,4,210,171,2,1,72,54,138,117,4,0.373397881,1,1,210,3.189660436,162,2.949542957,0,-9,0,9,161.0128354,382.0074035,386.4906264,396.0070575,389.0072321,1,1,1,1,0.727272727,3,2.727272727
7,38,35,2,Negative,1,113,1,327,45,1,2,261,6,66,39,2,0.574087934,1,0,336,3.77893008,48,1.40307641,9,3,9,3,98.01437965,403.5069097,407.6901031,410.5067017,417.5065258,0.5,1,1,0.823529412,0.909090909,3,2.232620321
7,44,36,2,Negative,6,32,3,120,189,1,2,276,45,156,144,3,0.417791119,0,0,114,4.65030966,123,2.334442672,-6,-66,6,66,140.013349,425.0063461,429.0062479,432.0061757,439.0060053,0,1,0,0.882352941,0,1,0.882352941
7,31,37,2,Neutral,7,119,3,201,123,2,1,261,315,60,168,1,0.325091054,0,1,234,3.75583351,180,-1,33,57,33,57,49.01558038,446.5058181,451.1223748,460.5054732,453.5056423,0,1,0,0.352941176,0,1,0.352941176
7,27,38,2,Neutral,9,37,6,135,117,1,2,273,306,138,171,1,0.287784843,0,1,300,5.311087409,15,3.271237725,165,-102,165,102,21.0162822,468.0053288,472.6718471,475.005116,482.0049411,0,0,0,0,0,0,0
7,28,39,2,Negative,1,12,5,120,279,1,2,231,312,111,33,1,0.521724143,1,1,267,3.052473374,30,5.363566859,147,111,147,111,28.01616552,489.5047618,494.0379857,496.5045876,503.5044337,1,0,0,0,0,1,1
7,26,40,2,Neutral,12,69,3,51,315,1,2,135,57,84,102,3,0.859780222,1,0,195,2.888889353,81,4.609029294,144,126,144,126,14.01644474,511.0042304,515.3874619,518.0040637,525.0038858,0.5,0,0,0,0,1,0.5
7,40,41,2,Neutral,10,62,6,69,246,2,1,75,156,6,90,1,0.415397181,0,1,75,2.180707808,246,4.148613441,6,0,6,0,112.0140364,532.5037068,537.3035971,546.5200367,539.5201975,0,1,1,0.882352941,1,2,1.882352941
7,32,42,2,Negative,4,31,5,48,129,2,1,246,195,162,66,1,0.37095809,1,1,51,3.768095083,123,2.576012392,3,-6,3,6,56.01544693,554.0031737,558.4364073,568.0194994,561.0196743,1,1,1,0.941176471,0.818181818,3,2.759358289
7,25,43,2,Negative,5,125,4,75,357,1,2,90,312,15,45,2,0.305019756,1,0,231,4.140355109,354,1.021529097,156,-3,156,3,7.016618916,575.5026505,579.7025515,582.5191449,589.5189694,0.5,0,1,0,0.909090909,2,1.409090909
7,45,44,2,Neutral,11,7,5,201,219,1,2,276,36,75,177,4,0.348045617,1,1,216,4.648678799,258,2.601915918,15,39,15,39,147.0131782,597.0187925,601.0186974,604.0186775,611.0184476,1,1,0,0.705882353,0,2,1.705882353
7,35,45,2,Negative,2,97,6,339,69,2,1,348,30,9,39,3,0.934199651,0,0,198,3.109313993,354,4.66114979,-141,-75,141,75,77.01490285,618.518258,622.5681604,632.517925,625.5180958,0,0,0,0,0,0,0
7,34,46,2,Negative,2,114,4,21,69,2,1,297,294,84,135,2,0.653472491,1,0,237,1.914673456,36,4.722591449,-144,-33,144,33,70.01507497,640.0177557,644.4176329,654.0173919,647.017562,0.5,0,0,0,0,1,0.5
